Gene_Symbol	GSM1187673	GSM1187674	GSM1187675	GSM1187676	GSM1187677	GSM1187678
NAP1L5	8.43449	8.51281	8.34875	8.27427	8.39449	8.198739999999999
NAPA	10.4283	10.3062	10.6085	10.4758	10.2511	10.33
NAPB	7.62587	7.470439999999999	7.11937	7.65897	7.767180000000001	7.74229
NAPEPLD	8.19909	8.04026	8.06901	8.886439999999999	8.621	8.34878
NAPG	9.96567	10.1193	9.86792	9.550189999999999	9.83591	9.894169999999999
NAPRT	9.27108	9.115839999999999	9.24948	9.32749	8.96313	9.02628
NAPSA	6.99901	7.03425	7.02418	6.93725	7.0690100000000005	6.99551
NAPSB	7.369730000000001	7.502619999999999	7.32678	7.27889	7.29466	7.268210000000001
NARF	9.97203	9.953710000000001	9.78997	10.0139	9.92169	9.7679
NARFL	7.995139999999999	7.8871199999999995	8.03387	7.98935	7.98865	8.083919999999999
NARS	11.7789	11.5116	11.7857	11.6376	11.831	11.9637
NARS2	8.92436	8.758989999999999	9.16744	9.45013	9.11284	9.25816
NASP	7.67357	7.6712	7.7427	7.7021	7.78464	7.759930000000001
NAT1	5.72587	5.79053	5.8903300000000005	5.64699	5.76797	5.94299
NAT2	4.80774	5.20881	4.83953	4.9219800000000005	5.06599	5.09882
NAT8	6.02339	6.05964	6.10342	5.94845	5.85636	5.8572
NAT8B	7.06993	7.3171	7.18098	7.14773	7.079680000000001	7.215380000000001
NAT8L	7.8712	7.96316	7.93018	7.94342	7.778739999999999	7.81735
NAT9	8.62726	8.660219999999999	8.55388	8.33305	8.672880000000001	8.86942
NAT10	9.30844	9.14894	9.35951	9.36234	9.477030000000001	9.69457
NAT14	8.912239999999999	8.95107	8.79433	8.62162	8.87248	8.927999999999999
NAT16	6.406219999999999	6.604189999999999	6.48108	6.31604	6.40128	6.39348
NATD1	8.477210000000001	8.45025	8.70871	9.113489999999999	8.54952	8.424380000000001
NAV1	11.9947	11.9937	11.8035	11.2388	11.9278	11.9881
NAV2	9.16266	9.10329	9.83585	10.1116	9.215119999999999	8.941980000000001
NAV3	9.82965	9.72879	10.001	9.78373	9.79822	9.68924
NAXD	8.628250000000001	8.606005	8.61944	8.510075	8.593865	8.62675
NBAS	10.0373	10.1008	9.855080000000001	9.96845	10.0972	10.0635
NBEA	6.8059199999999995	7.3187	7.046139999999999	7.13858	6.91696	6.856739999999999
NBEAL1	9.689325	9.786345	9.473875	9.5047	9.707225000000001	9.741075
NBEAL2	7.76364	7.992610000000001	7.70705	7.813	7.63133	7.5927
NBN	9.332	9.32162	9.40672	9.52379	9.737110000000001	9.60473
NBPF3	8.67303	8.67302	8.577689999999999	8.45854	8.30672	8.27308
NBPF7	4.4893	5.04665	4.92349	4.40413	4.70211	4.7244
NBPF22P	5.42565	5.83824	5.63134	5.45554	6.086069999999999	5.511880000000001
NBR1	10.7787	10.8587	10.9272	11.1613	11.1363	11.0558
NCALD	8.002289999999999	8.7605	8.97182	9.30804	8.98183	8.60257
NCAM1	6.82487	7.729080000000001	7.439760000000001	6.27447	6.3047699999999995	6.3842300000000005
NCAM2	10.1272	8.10897	8.386619999999999	9.52185	7.7618	7.50695
NCAN	7.120710000000001	7.265110000000001	7.09305	7.03902	7.03206	7.172280000000001
NCAPD2	10.104	10.1157	10.113999999999999	10.1226	10.3661	10.4401
NCAPD3	8.4914	8.65617	8.476360000000001	8.1005	8.89149	9.01338
NCAPG	8.22879	8.18392	8.53387	7.965089999999999	9.11112	9.46995
NCAPG2	7.689489999999999	7.69695	7.76337	7.5656	7.784210000000001	8.11254
NCAPH	7.79442	7.710960000000001	7.677639999999999	6.7568399999999995	8.17423	8.398489999999999
NCAPH2	8.33585	8.29655	8.0928	8.162560000000001	8.19544	8.13995
NCBP1	10.4064	10.3219	10.2434	10.2483	10.4879	10.4632
NCBP2	9.136569999999999	9.056389999999999	9.06968	9.07126	9.301910000000001	9.110669999999999
NCBP2-AS2	8.18394	8.01275	8.18292	8.28771	8.183869999999999	8.2163
NCBP3	9.81047	9.5642	9.60297	9.61159	9.91108	10.0096
NCCRP1	8.28851	8.320889999999999	8.24722	8.231630000000001	8.2804	8.0426
NCDN	9.84104	9.95435	9.79229	9.862160000000001	9.84603	9.94905
NCEH1	9.43144	9.84435	9.91465	9.11448	9.85701	9.75121
NCF2	6.15661	6.476430000000001	6.04522	5.9126900000000004	5.9852300000000005	5.94372
NCF4	6.7015899999999995	6.8689100000000005	6.58703	6.61848	6.47184	6.45831
NCK1	9.00437	8.86877	9.273719999999999	9.50688	9.11989	8.87359
NCK2	10.6514	10.7526	10.8901	10.818	10.5679	10.8842
NCKAP1	11.7604	11.7154	11.6743	11.7722	11.8296	11.828
NCKAP1L	5.2809800000000005	5.15119	5.30537	5.15888	5.03566	4.96629
NCKAP5	9.340530000000001	9.48067	8.97071	8.83187	8.13946	8.112969999999999
NCKAP5L	8.51025	8.59342	8.4292	8.347505	8.454765	8.528515
NCKIPSD	8.808910000000001	9.0224	8.66564	8.57514	8.47069	8.7791
NCL	11.0621	10.966	11.222000000000001	11.1007	11.2976	11.1792
NCLN	9.949160000000001	9.99071	9.62159	9.58638	9.722669999999999	9.88895
NCMAP	6.66401	6.85147	6.6041300000000005	6.6189100000000005	6.62493	6.51052
NCOA1	9.66115	9.55021	9.81692	10.074	9.87217	9.692960000000001
NCOA2	9.306230000000001	9.21672	9.38037	9.75692	9.330689999999999	9.50558
NCOA3	10.8873	10.8997	10.8042	10.6855	10.8932	10.8257
NCOA4	10.4723	10.3568	10.5346	10.7503	10.665	10.4876
NCOA5	9.64701	9.61588	9.657739999999999	9.74713	9.79762	9.82349
NCOA6	9.36406	9.33651	9.54492	9.592260000000001	9.42912	9.45248
NCOA7	9.56297	9.55379	9.58414	9.5533	9.2435	9.222760000000001
NCOR1	10.5451	10.4871	10.5811	10.5861	10.5547	10.6397
NCOR1P1	6.4162099999999995	6.45973	6.4162099999999995	6.5922600000000005	6.2049199999999995	6.16478
NCOR2	10.1003	10.2217	10.1274	10.1333	10.1291	10.2547
NCR1	7.24415	7.2932	7.158710000000001	7.179860000000001	7.1269	7.19118
NCR2	7.88603	7.860589999999999	7.736000000000001	7.67017	7.69654	7.781160000000001
NCR3	7.31655	7.28885	7.30432	7.25289	7.235639999999999	7.2754
NCR3LG1	9.27938	8.53012	9.61024	8.91881	8.61315	8.48075
NCS1	10.8697	10.7167	10.942	10.6026	10.9268	11.2002
NCSTN	11.8249	11.7882	11.9042	12.0777	12.0219	11.9024
NDC1	8.5982	8.65508	8.659930000000001	8.72631	8.86352	8.96515
NDC80	6.70365	6.65725	6.86648	6.522880000000001	7.46833	7.564769999999999
NDE1	9.619439999999999	9.45037	9.53249	9.5052	9.57136	9.67835
NDEL1	11.235999999999999	11.3896	11.0538	10.738	11.1593	11.2733
NDFIP1	9.96974	9.76073	9.95386	10.2892	9.98884	9.87894
NDFIP2	9.63422	9.3954	9.35881	9.4954	8.909989999999999	9.15376
NDN	7.783989999999999	7.456060000000001	7.76991	7.7259	7.730460000000001	7.642919999999999
NDNF	7.90827	8.57666	9.22632	9.47964	9.19875	8.87459
NDOR1	8.44722	8.53004	8.41212	8.343760000000001	8.398810000000001	8.185030000000001
NDP	6.59541	6.3537	6.375430000000001	6.45043	6.57443	6.34181
NDRG1	12.5759	12.48	12.7667	12.9693	12.6623	12.777000000000001
NDRG2	7.95586	8.11391	8.34077	8.10908	7.6368100000000005	7.62592
NDRG3	10.5974	10.5198	10.4826	10.9895	10.6787	10.6533
NDRG4	8.57526	8.28261	8.19914	8.368039999999999	9.05369	8.407910000000001
NDST1	12.954	13.0015	12.7657	12.5077	12.6233	12.8283
NDST2	10.5079	10.3444	10.5069	10.4919	10.4779	10.5271
NDST3	4.45109	4.4456	4.35653	4.19186	4.17034	4.18733
NDST4	4.80626	4.72724	4.69043	4.6744699999999995	4.692830000000001	4.6523
NDUFA1	9.58831	9.54342	9.428339999999999	9.279819999999999	9.48195	9.32979
NDUFA2	9.791960000000001	9.851980000000001	9.627510000000001	10.0663	9.89708	9.914439999999999
NDUFA3	10.6399	10.5907	10.3915	10.3397	10.4757	10.5171
NDUFA4	8.79613	8.75305	8.8286	8.476980000000001	8.74998	8.54209
NDUFA4L2	10.1077	9.622860000000001	10.0664	10.2865	10.3497	9.76137
NDUFA5	8.15435	8.06933	8.14807	7.876010000000001	8.3547	7.966189999999999
NDUFA6	10.4515	10.4655	10.4609	10.3416	10.8428	10.5254
NDUFA7	9.70737	9.50651	9.63563	9.62383	9.56518	9.5816
NDUFA8	9.61711	9.675410000000001	9.77655	9.50765	9.58554	9.66232
NDUFA9	10.176	10.0372	9.937710000000001	10.0615	10.1772	10.2759
NDUFA10	9.16714	8.96588	9.18321	9.11943	9.00182	9.20456
NDUFA11	9.1024	9.01685	9.04145	9.1766	9.05967	9.053189999999999
NDUFA12	11.1724	10.8932	10.7858	10.8505	10.9718	10.9086
NDUFA13	8.71683	8.75336	8.72294	8.75104	8.76329	8.89547
NDUFAB1	9.0761	8.92077	8.96245	8.71972	9.053510000000001	9.005989999999999
NDUFAF1	7.8483	7.57923	7.682180000000001	7.7720199999999995	7.936439999999999	7.89582
NDUFAF2	7.772155	7.519455000000001	7.6134	7.613125	7.7176100000000005	7.723155
NDUFAF3	11.2619	11.232000000000001	11.1554	11.202	11.2481	11.2341
NDUFAF4	9.127930000000001	9.07593	8.91257	9.037360000000001	9.36781	9.170810000000001
NDUFAF5	7.054119999999999	7.20292	7.22699	7.14116	7.45679	7.3043
NDUFAF6	6.52338	6.29783	6.48076	6.17495	6.53852	6.5210300000000005
NDUFAF7	8.56573	8.37626	8.34716	8.619819999999999	8.47751	8.49099
NDUFB1	8.056410000000001	7.842739999999999	7.85332	7.8014399999999995	7.9713199999999995	7.797810000000001
NDUFB2	8.43595	8.4581	8.404	8.31747	8.52485	8.42952
NDUFB3	7.806539999999999	7.69768	7.91947	7.545889999999999	8.05441	7.756989999999999
NDUFB4	10.899000000000001	10.917	10.7558	10.7253	10.9654	10.9472
NDUFB5	10.0385	9.98983	10.0985	10.3121	10.1591	10.0214
NDUFB6	8.02229	7.781569999999999	7.95782	7.74119	8.03388	7.85478
NDUFB7	9.83644	9.8705	9.80635	9.81052	9.70398	9.843960000000001
NDUFB8	10.9293	10.8517	10.833	10.527999999999999	10.8313	10.9936
NDUFB9	10.3987	10.3742	10.5891	10.3723	10.3758	10.3712
NDUFB10	9.93946	9.91723	9.92334	9.98917	9.95905	9.80612
NDUFB11	11.4592	11.3457	11.3308	11.3432	11.4509	11.5506
NDUFC1	8.654589999999999	8.68109	8.62468	8.61481	8.66646	8.75452
NDUFS1	10.033999999999999	9.98231	10.0076	9.77005	10.0609	9.99686
NDUFS2	10.5811	10.4763	10.5833	10.395999999999999	10.6417	10.6272
NDUFS3	11.110999999999999	11.0928	11.1617	11.1787	11.1626	11.1068
NDUFS4	7.02609	6.98496	6.879064999999999	6.875725	7.010355000000001	6.864825
NDUFS6	8.83619	8.78214	8.71141	8.431389999999999	8.63723	8.7295
NDUFS7	8.73058	8.67344	8.63514	8.69073	8.64701	8.65313
NDUFS8	9.739510000000001	9.585189999999999	9.38327	9.15738	9.3383	9.45353
NDUFV1	9.867339999999999	9.82349	9.88031	9.97665	9.81788	9.94467
NDUFV2	10.40165	10.27035	10.36645	10.2485	10.401	10.2088
NDUFV3	10.445	10.5041	9.92159	10.3376	10.0222	10.4187
NEB	5.95145	6.10089	5.89806	5.89769	6.08309	6.02227
NEBL	5.81734	5.92472	5.95531	5.9401	5.8650400000000005	5.93724
NECAB1	5.4333800000000005	5.49878	5.43538	5.76369	5.45145	5.2834900000000005
NECAB2	7.2946100000000005	7.61631	7.40873	8.18478	7.2649300000000006	7.36132
NECAB3	9.039069999999999	9.12999	9.06504	9.12876	9.07593	9.27663
NECAP1	10.2502	10.2447	10.0871	10.2404	10.2563	10.2579
NECAP2	11.1564	11.103	11.2511	11.1347	11.0927	11.0924
NECTIN1	7.703639999999999	7.727469999999999	7.74087	8.14177	7.50758	7.690060000000001
NECTIN2	9.98358	9.90214	9.98679	9.737169999999999	9.80847	9.848189999999999
NECTIN3	10.1541	10.232000000000001	10.1539	10.2072	10.0298	10.0149
NECTIN4	7.237710000000001	7.343210000000001	7.3197	7.270980000000001	7.1526	7.27694
NEDD1	9.46983	9.53764	9.67778	9.149189999999999	9.28116	9.32503
NEDD4	9.13438	9.05805	9.07076	8.60822	9.42333	9.64828
NEDD4L	8.53946	8.451360000000001	8.375210000000001	8.65509	8.76868	8.01348
NEDD9	8.9013	9.41666	9.03205	7.98262	7.841060000000001	9.0359
NEFH	6.803319999999999	6.57597	6.24488	6.687289999999999	6.64945	6.6942
NEFL	7.51255	7.1658800000000005	7.4642100000000005	6.99988	7.58305	7.940810000000001
NEFM	6.59824	6.42556	6.7927800000000005	6.76651	8.60936	7.362430000000001
NEGR1	10.312000000000001	10.337	9.59085	8.55034	10.0797	9.88343
NEIL1	7.75327	7.77958	7.86417	8.27271	8.04798	7.96099
NEIL2	7.76929	7.731910000000001	7.7354	7.7290600000000005	7.774189999999999	7.851539999999999
NEIL3	7.493460000000001	7.67391	7.73645	7.4697	8.11561	8.2674
NEK1	8.44299	8.44496	8.556339999999999	8.64886	8.69805	8.5174
NEK2	7.69477	7.64693	7.6608600000000004	6.982939999999999	8.021939999999999	8.385010000000001
NEK3	7.935960000000001	7.72617	8.0292	8.04536	7.88743	8.05146
NEK4	8.461319999999999	8.26362	8.589780000000001	8.575289999999999	8.53342	8.54001
NEK5	5.7382	5.82673	6.1948300000000005	5.84181	5.57615	6.09974
NEK6	10.8821	10.7975	10.8505	11.1957	10.9173	10.7441
NEK7	12.4971	12.7437	12.2923	11.4372	12.2808	12.409
NEK8	8.08456	8.23145	8.11315	8.44046	8.19727	8.21995
NEK9	9.58732	9.69308	9.56845	9.98845	9.975710000000001	9.90671
NEK10	6.40545	6.22342	6.46908	8.10196	6.65895	6.63041
NEK11	7.3626	7.2765699999999995	7.43465	7.78558	7.55129	7.26483
NELFA	9.60013	9.61335	9.70898	9.80363	9.6057	9.66106
NELFB	10.534	10.5685	10.4933	10.571	10.5964	10.583
NELFCD	10.2234	10.1335	10.3637	10.3105	10.088	10.3448
NELFE	9.75597	9.570689999999999	9.68043	9.66852	9.74343	9.87975
NELL1	5.8974400000000005	5.7952900000000005	5.70411	5.75105	5.49512	5.78941
NELL2	5.36595	5.67427	4.9667699999999995	5.43395	5.28484	5.32217
NEMF	9.37472	9.32902	9.36001	9.35878	9.5579	9.404110000000001
NEMP1	8.77805	8.56434	9.114980000000001	9.19375	9.70157	9.40222
NEMP2	7.546535	7.295375	7.418754999999999	7.090225	7.16057	7.26251
NENF	10.2612	10.1199	10.1386	10.6496	10.3662	10.3073
NEO1	9.84183	9.46381	9.96687	10.5374	9.99045	9.909839999999999
NEPRO	9.89224	9.719439999999999	10.0653	10.1127	10.0293	9.89766
NES	7.9219800000000005	8.012830000000001	8.0872	7.80505	7.99015	7.79616
NET1	9.49798	9.06794	9.08906	8.67727	9.447289999999999	9.1098
NETO1	5.46427	5.47745	5.54419	5.38246	5.52643	5.39675
NETO2	8.40992	7.59876	8.82765	7.98911	8.81498	9.336039999999999
NEU1	10.028766666666668	9.748493333333334	10.3784	10.503233333333332	10.046686666666666	9.92806
NEU2	7.0236600000000005	7.202839999999999	7.193960000000001	7.01225	7.0918	6.94843
NEU3	8.30012	8.2909	8.33862	8.47344	8.452	8.402339999999999
NEU4	8.10966	8.169319999999999	8.16104	7.92453	7.971369999999999	7.994210000000001
NEURL1	7.938680000000001	7.86187	7.875780000000001	7.764689999999999	7.713480000000001	7.770789999999999
NEURL2	8.16093	8.20058	8.30222	8.30682	8.21	8.13435
NEURL3	7.87896	7.9236	7.8574600000000006	7.88726	7.819319999999999	7.8863199999999996
NEURL4	8.079180000000001	8.07124	7.92289	8.03974	8.02473	8.19802
NEUROD2	7.163119999999999	7.33975	7.407830000000001	7.1218699999999995	7.1477699999999995	7.09973
NEUROD4	6.43901	6.44108	6.45139	6.35534	6.29712	6.39658
NEUROD6	5.54334	5.67357	5.57672	5.40797	5.41052	5.55832
NEUROG1	7.32477	7.4020600000000005	7.224819999999999	7.274210000000001	7.18615	7.1524
NEUROG2	6.45045	6.69612	6.53819	6.59658	6.4417599999999995	6.4363
NEUROG3	7.078189999999999	7.18134	6.85268	6.656289999999999	6.694560000000001	6.8562899999999996
NEXMIF	6.11857	6.1521300000000005	6.21403	6.19634	6.03216	6.06921
NEXN	11.0899	11.0199	10.9172	10.2769	10.6193	10.7423
NEXN-AS1	7.57758	7.80545	7.543139999999999	7.57945	7.682739999999999	7.765219999999999
NF1	8.98626	8.977393333333332	8.971713333333334	9.07772	8.98542	9.048353333333335
NF2	10.8108	10.7211	10.4906	10.2671	10.4371	10.6568
NFAM1	8.2569	8.33607	8.14498	8.15241	8.1517	8.085289999999999
NFASC	8.10324	9.10485	9.00582	9.88377	9.70936	9.38466
NFAT5	10.7332	10.8741	10.6502	10.5171	10.7088	10.8543
NFATC1	9.225710000000001	9.51804	9.4692	9.17207	9.294	9.54163
NFATC2IP	9.600710000000001	9.49997	9.70618	9.65542	9.62702	9.77188
NFATC3	10.1651	10.2271	10.0809	10.1849	10.1663	10.1774
NFATC4	10.1778	10.0311	10.275	10.5785	10.6547	10.7788
NFE2	6.62675	6.55302	6.633589999999999	6.76855	6.67484	6.5315199999999995
NFE2L1	12.1985	12.0099	12.3233	12.0348	12.0946	12.1702
NFE2L2	10.8167	10.6979	11.0792	11.2611	11.0529	10.8368
NFE2L3	8.09778	8.04096	7.82026	7.29666	7.49569	7.6309
NFE4	5.788819999999999	5.85548	5.61043	5.90522	5.74855	5.60544
NFIA	9.6321	10.0676	9.975530000000001	11.0309	10.1853	9.95854
NFIB	10.3851	10.3767	9.706380000000001	11.825	10.4368	10.5231
NFIC	11.8359	11.9524	11.8555	12.0398	11.9398	11.9901
NFIL3	9.55464	9.847010000000001	10.325	10.7128	9.49666	9.33544
NFIX	12.0232	12.0858	12.0375	12.1966	12.0365	12.0127
NFKB1	10.0573	9.902239999999999	10.3581	10.144	9.91901	9.91024
NFKB2	9.07062	9.12697	9.42964	8.796339999999999	8.91772	8.98025
NFKBIA	11.2041	11.5864	11.8113	10.5873	10.0072	10.3482
NFKBIB	9.54738	9.386569999999999	9.541360000000001	9.18011	9.32872	9.31377
NFKBID	7.99377	8.07899	8.14073	8.197610000000001	7.95253	8.168239999999999
NFKBIE	8.12082	8.1063	8.29439	7.83113	7.86101	7.9410300000000005
NFKBIL1	8.45687	8.61685	8.56093	8.87397	8.49975	8.67756
NFKBIZ	10.5783	10.8885	11.2538	8.75309	9.53352	9.91661
NFRKB	9.069560000000001	9.07244	9.25709	9.19173	9.24676	9.24675
NFS1	9.73438	9.76172	9.64148	9.73315	9.71118	9.755360000000001
NFU1	8.14098	8.0217	8.11233	8.17212	8.22518	8.142539999999999
NFX1	9.83955	9.81691	9.941089999999999	10.0183	9.903839999999999	9.946019999999999
NFXL1	8.42043	8.348360000000001	8.29751	8.039810000000001	8.27823	8.30907
NFYA	9.61316	9.667819999999999	9.53782	9.61631	9.75292	9.761289999999999
NFYB	8.13251	8.22218	8.29802	8.21088	8.08977	8.10155
NFYC	9.96406	9.847339999999999	10.076	10.0753	9.97809	10.1133
NFYC-AS1	8.3569	8.39215	8.20982	8.39418	8.303360000000001	8.352780000000001
NGB	7.81151	8.01182	7.888560000000001	7.794989999999999	7.7809	7.73335
NGDN	8.10678	8.00917	8.528789999999999	8.3454	8.45762	8.42788
NGEF	7.43239	7.40188	7.372489999999999	7.18952	7.579560000000001	7.46046
NGF	9.59125	9.92168	10.1075	8.92484	9.531260000000001	9.798760000000001
NGFR	7.83462	7.93825	7.911639999999999	7.7508	7.82476	7.7308699999999995
NGLY1	8.88696	8.901639999999999	8.921560000000001	8.88139	8.97081	9.0097
NGRN	9.48005	9.40546	9.51264	9.3669	9.72794	9.604
NHEJ1	8.71265	8.50217	9.17491	9.41244	9.03107	9.04349
NHLH1	7.007630000000001	7.05722	6.780589999999999	6.870839999999999	7.04645	7.0036
NHLH2	4.07505	4.32624	4.17711	4.21201	4.14115	4.210380000000001
NHLRC1	8.05606	7.87724	8.094289999999999	8.00934	8.17577	8.09833
NHLRC3	9.34404	9.07438	9.297789999999999	9.4588	9.27705	9.11972
NHLRC4	7.96173	7.9956	8.06707	8.16677	8.02592	7.91035
NHP2	9.238895	9.002185	9.17972	9.16198	9.26348	9.3179
NHS	7.4698899999999995	7.7976600000000005	7.723389999999999	7.52022	7.520989999999999	7.411580000000001
NHSL1	8.91457	8.54067	9.32436	9.405	8.58597	9.08432
NHSL2	7.300680000000001	7.81455	7.316339999999999	7.6822	7.40295	7.2767
NICN1	9.34494	9.24412	9.3319	9.45662	9.33026	9.43285
NID1	11.7846	11.9862	11.9425	12.0806	11.7099	11.7141
NID2	11.84	11.6968	11.3272	12.0166	11.651	11.825
NIF3L1	7.98768	8.11554	8.23372	8.12529	8.210189999999999	8.08881
NIFK	10.4073	9.998569999999999	10.4395	10.2432	10.4185	10.3604
NIM1K	7.40211	7.519089999999999	7.43807	7.2525699999999995	7.00275	7.34951
NIN	9.303239999999999	9.18459	9.362060000000001	9.29513	9.228819999999999	9.4783
NINJ1	10.039	10.0943	10.2273	10.2676	9.99723	10.0203
NINJ2	8.23018	8.41526	8.394589999999999	8.17667	8.37299	8.37923
NINL	7.902939999999999	7.9568	8.11789	8.03802	7.958939999999999	7.8161
NIP7	10.3658	10.0754	10.3087	10.0391	10.3257	10.4441
NIPA1	8.059389999999999	7.9671899999999996	8.15555	7.758560000000001	7.754230000000001	7.9870600000000005
NIPA2	10.4957	10.5041	10.4167	10.1074	10.434000000000001	10.4918
NIPAL1	7.33038	7.148339999999999	7.37299	7.243519999999999	6.91603	7.187239999999999
NIPAL2	10.6863	10.6666	10.7146	11.7221	11.2269	10.8368
NIPAL3	9.36766	9.59152	9.43863	9.53002	9.56275	9.57335
NIPAL4	7.5784199999999995	7.651689999999999	7.51	7.716889999999999	7.610939999999999	7.50518
NIPBL	9.82803	9.79827	9.9097	9.95585	9.93746	10.0268
NIPSNAP1	10.4812	10.3587	10.2901	10.2578	10.5331	10.5365
NIPSNAP2	10.5435	10.1565	10.7966	10.8221	10.6927	10.6442
NIPSNAP3A	9.25563	9.47003	9.35668	9.13097	9.097539999999999	9.20895
NIPSNAP3B	6.1666300000000005	6.13909	6.12119	6.6527899999999995	6.2727	6.12795
NISCH	10.2596	10.3122	10.0751	10.3294	10.2737	10.347000000000001
NIT1	8.88715	8.75567	8.87749	9.19045	9.101	9.00675
NIT2	11.0512	10.6365	11.0231	10.748	10.873	10.8812
NKAIN1	7.67983	7.73085	7.8539699999999995	7.70285	8.27537	8.117980000000001
NKAIN2	5.8948	6.13647	6.05659	5.997730000000001	5.81992	5.92293
NKAIN3	4.9318800000000005	5.14688	4.97853	4.807519999999999	4.84894	4.69798
NKAIN4	7.46329	7.331869999999999	7.28562	7.44953	7.154539999999999	7.26846
NKAP	8.513630000000001	8.2791	8.43245	8.57932	8.477219999999999	8.39292
NKAPD1	8.71606	8.51636	8.65963	9.20416	9.031260000000001	9.0243
NKAPL	6.68848	6.643210000000001	6.54901	6.52285	6.7024300000000006	6.44464
NKAPP1	7.10352	7.214860000000001	7.19763	7.24265	7.161689999999999	7.212260000000001
NKD1	7.712210000000001	7.7534	7.72583	7.63674	7.607710000000001	7.61269
NKG7	8.35033	8.401760000000001	8.298960000000001	8.237	8.45888	8.30348
NKIRAS1	8.32065	8.764339999999999	8.60031	9.042069999999999	9.04502	8.7737
NKIRAS2	11.2787	11.0093	10.9577	10.8193	10.9524	11.1876
NKPD1	8.19561	8.28359	8.32116	8.27706	8.23051	8.1198
NKRF	8.057160000000001	7.96023	8.01807	8.07135	8.03434	8.07195
NKTR	9.292010000000001	9.16624	9.00415	9.044360000000001	9.39235	9.44988
NKX1-2	8.38128	8.47246	8.37577	8.38238	8.242560000000001	8.35707
NKX2-1	6.18337	5.9093599999999995	6.26159	6.0255	6.05633	6.04035
NKX2-1-AS1	7.8726899999999995	7.93589	7.7599100000000005	7.79328	7.985410000000001	7.74525
NKX2-2	6.9709699999999994	6.83938	6.744160000000001	6.5458099999999995	6.68527	6.678
NKX2-3	7.5179	7.62407	7.480110000000001	7.3789	7.46345	7.550260000000001
NKX2-4	9.71902	9.946439999999999	9.61449	9.56275	9.59712	9.550180000000001
NKX2-5	9.05442	9.20081	8.90833	8.951080000000001	9.01811	9.01547
NKX2-6	7.791639999999999	8.04261	7.7967	7.75298	7.8627199999999995	7.9127600000000005
NKX2-8	7.45815	7.797969999999999	7.43623	7.500719999999999	7.5197199999999995	7.525119999999999
NKX3-1	8.51089	8.63387	8.78759	8.31982	8.38928	8.47374
NKX3-2	7.691489999999999	7.69232	7.65103	7.64571	7.5646	7.61344
NKX6-1	8.11972	8.06034	8.05975	7.784839999999999	7.914839999999999	7.91317
NKX6-2	8.14852	7.763489999999999	8.005889999999999	8.13317	7.74355	7.963539999999999
NKX6-3	8.75878	8.82213	8.80406	8.732380000000001	8.66611	8.70128
NLE1	8.70973	8.75261	8.69698	8.51036	8.74048	8.87768
NLGN1	6.61326	7.69075	6.63445	7.291760000000001	7.34615	6.93422
NLGN2	9.55138	9.75854	9.52311	9.66128	9.646980000000001	9.73756
NLGN3	7.6655	7.6117	7.6029100000000005	7.99689	7.5888800000000005	7.6710899999999995
NLGN4X	6.40356	6.44798	6.26039	6.532780000000001	6.1882	6.249569999999999
NLGN4Y	6.70759	10.574000000000002	10.5856	6.60725	6.09776	6.6619
NLK	9.54307	9.44851	9.42365	9.46119	9.66367	9.57579
NLN	9.028360000000001	9.015939999999999	8.9215	8.41995	9.23853	9.34605
NLRC3	7.1422	7.176310000000001	7.07821	7.107069999999999	6.94504	7.154839999999999
NLRC4	5.57451	5.55587	5.491969999999999	5.4009599999999995	5.3280199999999995	5.43445
NLRC5	8.65521	8.73915	8.64535	8.663680000000001	8.63936	8.74137
NLRP2	5.72021	5.7792	5.732880000000001	5.678999999999999	5.54995	5.79298
NLRP3	6.58535	6.41392	6.36744	6.480659999999999	6.2847	6.493119999999999
NLRP4	6.04632	5.9586	5.84633	5.83927	5.917730000000001	5.7368
NLRP5	5.980090000000001	6.21201	6.14462	5.94676	6.20458	6.22417
NLRP6	7.27	7.25092	7.3775699999999995	7.203010000000001	7.19607	7.061489999999999
NLRP7	6.25769	6.52781	6.16134	6.1176	6.28976	6.21916
NLRP8	5.88168	6.01236	5.7866	5.9508	5.75991	5.71835
NLRP9	6.13908	6.26054	6.18069	5.85199	6.1365099999999995	6.051419999999999
NLRP10	7.568239999999999	7.72092	7.85495	7.3546	7.18622	7.1919699999999995
NLRP11	5.3729	5.05086	5.2447099999999995	5.38181	5.09578	4.96593
NLRP12	5.95031	6.21269	5.90725	6.18625	6.08108	5.74378
NLRP13	5.61419	5.7709	5.56696	5.47952	5.46301	5.67467
NLRP14	5.66798	5.1315800000000005	5.15918	5.15762	5.03859	4.70986
NLRX1	8.90243	8.92885	8.87376	8.9173	8.87354	8.94877
NMB	7.98946	7.9686	8.09673	7.93928	7.90609	7.803889999999999
NMBR	5.5708	5.66554	5.5268	5.44168	5.69156	5.94496
NMD3	10.0101	9.811639999999999	9.93032	9.68404	9.8789	9.99622
NME2	12.23875	12.047775	12.152325000000001	12.101949999999999	12.052475	12.17835
NME3	8.6529	8.78076	8.636519999999999	8.67522	8.590710000000001	8.5355
NME4	11.2989	11.5843	11.0795	11.1792	11.245	11.4147
NME5	6.1786900000000005	6.136419999999999	6.24092	6.85076	6.34109	5.83249
NME6	8.07627	8.01273	7.99975	8.33436	8.19168	8.23444
